Frequency(Hz)	Amplitude 
0, 1111.6
1, 0.0
2, 0.0
3, 10057.2
4, 4654.6
5, 2701.1
6, 9202.4
7, 0.0
8, 8127.4
9, 0.0
10, 4624.3
11, 0.0
12, 0.0
13, 0.0
14, 0.0
15, 0.0
16, 5959.3
17, 0.0
18, 0.0
19, 2070.9
20, 8813.1
21, 3418.9
22, 9324.0
23, 3083.9
24, 0.0
25, 252.0
26, 10620.9
27, 0.0
28, 0.0
29, 0.0
30, 1392.6
31, 4820.8
32, 0.0
33, 0.0
34, 0.0
35, 0.0
36, 56.8
37, 1654.8
38, 5804.8
39, 6581.2
40, 14710.2
41, 3581.6
42, 0.0
43, 0.0
44, 6853.5
45, 0.0
46, 0.0
47, 2794.7
48, 7146.8
49, 156.9
50, 655.8
51, 12875.6
52, 323.6
53, 9307.5
54, 0.0
55, 2339.6
56, 6514.6
57, 16085.6
58, 6932.2
59, 3511.0
60, 6874.6
61, 0.0
62, 9399.2
63, 4291.5
64, 0.0
65, 0.0
66, 0.0
67, 0.0
68, 533.1
69, 8145.8
70, 6877.8
71, 0.0
72, 8263.3
73, 0.0
74, 0.0
75, 3047.5
76, 0.0
77, 0.0
78, 3257.7
79, 0.0
80, 0.0
81, 4611.2
82, 0.0
83, 0.0
84, 0.0
85, 12923.0
86, 12369.5
87, 1722.4
88, 0.0
89, 102.3
90, 10159.0
91, 0.0
92, 0.0
93, 2797.3
94, 3322.5
95, 0.0
96, 8675.9
97, 4808.3
98, 0.0
99, 1513.0
100, 0.0
101, 0.0
102, 18331.3
103, 1834.7
104, 8536.1
105, 1078.5
106, 341.9
107, 0.0
108, 1339.8
109, 10052.8
110, 5495.4
111, 0.0
112, 0.0
113, 0.0
114, 1655.2
115, 2058.2
116, 2584.7
117, 7376.7
118, 801.3
119, 4148.4
120, 0.0
121, 210.5
122, 5592.5
123, 0.0
124, 0.0
125, 0.0
126, 2037.4
127, 3609.4
128, 0.0
129, 7151.5
130, 4520.3
131, 0.0
132, 17653.8
133, 0.0
134, 1950.7
135, 0.0
136, 12041.5
137, 0.0
138, 0.0
139, 2489.3
140, 5629.8
141, 0.0
142, 0.0
143, 10117.7
144, 2707.4
145, 0.0
146, 0.0
147, 0.0
148, 0.0
149, 12511.0
150, 0.0
151, 140.1
152, 0.0
153, 0.0
154, 0.0
155, 547.0
156, 5700.2
157, 0.0
158, 4507.5
159, 0.0
160, 0.0
161, 7458.5
162, 1434.8
163, 1238.8
164, 0.0
165, 3770.9
166, 5117.7
167, 15062.4
168, 2234.1
169, 7401.7
170, 0.0
171, 4356.7
172, 0.0
173, 2120.5
174, 0.0
175, 3879.8
176, 0.0
177, 0.0
178, 6683.0
179, 6558.5
180, 2665.9
181, 0.0
182, 0.0
183, 6915.7
184, 9637.9
185, 0.0
186, 0.0
187, 0.0
188, 0.0
189, 602.4
190, 4400.7
191, 11493.7
192, 0.0
193, 0.0
194, 5478.9
195, 7070.7
196, 0.0
197, 7352.6
198, 1815.1
199, 2832.7
200, 0.0
201, 13868.5
202, 2306.8
203, 10622.1
204, 9584.3
205, 1897.2
206, 8658.4
207, 3054.0
208, 21866.9
209, 6313.2
210, 4564.7
211, 7825.2
212, 0.0
213, 3064.9
214, 13500.5
215, 0.0
216, 0.0
217, 7770.8
218, 1645.9
219, 0.0
220, 9533.5
221, 7662.2
222, 3940.7
223, 0.0
224, 0.0
225, 0.0
226, 0.0
227, 0.0
228, 3154.8
229, 0.0
230, 3294.5
231, 11472.6
232, 4776.2
233, 2508.6
234, 0.0
235, 0.0
236, 15346.7
237, 13814.5
238, 3705.5
239, 3611.0
240, 2857.6
241, 0.0
242, 0.0
243, 103.6
244, 0.0
245, 0.0
246, 12957.2
247, 909.4
248, 0.0
249, 0.0
250, 10985.0
251, 6580.7
252, 0.0
253, 0.0
254, 0.0
255, 0.0
256, 0.0
257, 0.0
258, 9519.8
259, 0.0
260, 4008.4
261, 1956.8
262, 0.0
263, 8950.9
264, 9115.4
265, 4590.5
266, 0.0
267, 0.0
268, 0.0
269, 9838.0
270, 1674.7
271, 0.0
272, 3645.3
273, 16855.3
274, 0.0
275, 0.0
276, 0.0
277, 0.0
278, 0.0
279, 17919.0
280, 1452.3
281, 7141.7
282, 0.0
283, 1703.8
284, 1645.8
285, 0.0
286, 7375.2
287, 3500.9
288, 0.0
289, 1395.0
290, 0.0
291, 0.0
292, 0.0
293, 0.0
294, 0.0
295, 4889.6
296, 0.0
297, 0.0
298, 7095.3
299, 0.0
300, 6931.9
301, 0.0
302, 0.0
303, 11158.0
304, 10214.0
305, 0.0
306, 0.0
307, 0.0
308, 12699.6
309, 0.0
310, 0.0
311, 2289.5
312, 1747.5
313, 0.0
314, 1215.5
315, 6666.7
316, 8166.9
317, 1324.3
318, 1874.4
319, 11909.4
320, 57.3
321, 667.0
322, 0.0
323, 0.0
324, 0.0
325, 0.0
326, 0.0
327, 5215.0
328, 0.0
329, 823.2
330, 9478.3
331, 0.0
332, 10448.5
333, 0.0
334, 0.0
335, 0.0
336, 0.0
337, 0.0
338, 0.0
339, 5770.0
340, 890.2
341, 7073.6
342, 5435.6
343, 6374.3
344, 1543.8
345, 0.0
346, 4510.2
347, 0.0
348, 7155.2
349, 0.0
350, 5910.4
351, 0.0
352, 9056.4
353, 3611.8
354, 3707.9
355, 8592.8
356, 5286.8
357, 1676.4
358, 0.0
359, 0.0
360, 0.0
361, 2557.5
362, 1061.0
363, 0.0
364, 0.0
365, 217.2
366, 5795.2
367, 0.0
368, 0.0
369, 0.0
370, 0.0
371, 6716.9
372, 112.8
373, 0.0
374, 0.0
375, 7127.8
376, 0.0
377, 6419.3
378, 5945.4
379, 0.0
380, 9922.4
381, 1025.0
382, 5944.8
383, 0.0
384, 2160.1
385, 0.0
386, 0.0
387, 778.2
388, 2336.5
389, 0.0
390, 0.0
391, 0.0
392, 0.0
393, 21.9
394, 0.0
395, 0.0
396, 8782.0
397, 443.8
398, 681.8
399, 0.0
400, 0.0
401, 0.0
402, 0.0
403, 13144.7
404, 0.0
405, 7076.1
406, 130.6
407, 0.0
408, 1216.2
409, 0.0
410, 11694.7
411, 702.5
412, 2634.9
413, 2751.2
414, 9775.5
415, 0.0
416, 4059.1
417, 0.0
418, 13070.3
419, 3811.7
420, 4707.2
421, 0.0
422, 0.0
423, 9401.1
424, 6233.6
425, 0.0
426, 0.0
427, 9004.3
428, 0.0
429, 4604.3
430, 0.0
431, 4934.1
432, 10415.9
433, 5692.8
434, 0.0
435, 875.1
436, 0.0
437, 0.0
438, 0.0
439, 0.0
440, 7015.0
441, 0.0
442, 3191.8
443, 7855.5
444, 0.0
445, 6812.8
446, 0.0
447, 0.0
